"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"c63e3277.327a.4259.84f2.13d9a2c2d68a",0.0322966920736588,0.188447033484912,8.58535324565115e-07,5.33119723366584e-07,6.5782864981955e-07,0.0198255661919959,0.436085044533878,0.00260640774855575,0.320737206483302
"c6683fc6.49f4.4e53.94ac.251799c2c638",0.0503398673938366,0.0155511880102207,0.154981551706726,0.00204621196432668,0.205965343477416,0.0777834727692645,0.125410086734914,4.21890891159783e-05,0.367880088854179
"c6a90de3.979b.46b0.9f84.2875c1e38742",0.390460732711246,0.245189779660348,0.000282015511626187,2.26707984541663e-07,1.84529666329693e-07,0.0168442658403545,0.318635667804685,1.95558316046944e-07,0.0285869316757735
"c7066edf.43fc.4bcf.bb63.ab75860d2410",0.127736012426199,0.0801161647912253,0.183050994809002,0.00309472534277185,0.0792117572764818,0.0568563951225032,0.362980626379852,0.00266511602973791,0.104288207822227
"c763a483.415e.4cb4.9cdf.4e6c31e8a9c9",0.126105654030349,0.337503582965154,0.00560599183233637,0.0215581017317675,0.0135337490453666,0.0170304929790314,0.374126476667814,3.63278962500891e-07,0.104535587469219
"c7e61a1c.fad6.4fc1.ba1a.49189d4fc0f1",0.0735067514601714,0.303332136360135,9.54446723757504e-07,0.045542155111409,0.0686336954957037,0.154442263985654,0.0579737218813025,0.0308320555957727,0.265736265663128
"c84dbd50.ff69.4824.afe5.1eaec5780d27",0.0940505165394853,0.0395336235049598,0.101934129722159,0.0862308806888147,0.188803642616791,0.151905928213239,0.133443613227043,0.00464999513152109,0.199447670355987
"c861f2ac.61fd.45cc.9e14.f775f9eed494",0.0703445443824271,0.274478488295855,7.39773701284073e-06,0.000945975515407081,4.58128279572167e-07,0.0183046962940589,0.402313594238754,4.47865433014966e-07,0.233604397542773
"c8c213fe.4ab7.4671.81cb.fe09b11fcbe7",0.144136581689177,0.204269616082052,0.254859861145127,0.00153606392640406,0.0341204450890413,0.0209752002918295,0.193489233139878,0.000836511780173818,0.145776486856318
"c8c4129c.48ca.4df9.9ef8.bab2a794ebbf",0.0664623022170147,0.0642258705664019,0.0587184942790977,0.008569732357096,0.0243970611613624,0.0616145206862239,0.109467756954261,0.0315180017393877,0.575026260039154
"c8e8f4e7.7aae.41f7.9d36.5938d2c2fc04",0.090710463239374,0.166957954986479,0.000305055277280937,0.00518799958139636,0.0153731570178529,0.0125184688598054,0.358624423330304,0.000214787063319101,0.350107690644187
"c93e78f6.1c35.4139.a6b4.c29c229c8b68",0.0782195382196058,0.187600038424578,0.0465225410261228,0.0134537749629973,0.00725258387385195,0.0440639639678424,0.188704383560144,4.32389563836092e-07,0.434182743575294
"c9496c77.cfbf.42db.a862.af0b878b9852",0.15586220804926,0.314431224135215,0.0419380580973415,0.038873312717458,0.0183424707144721,0.0430235916859656,0.276503647211797,2.19639680106807e-07,0.11102526774881
"c95b28ad.6de7.4494.b88a.7fc00ba9ee0a",0.0674156756246573,0.305858592169273,5.00339276646064e-07,0.00746581761284252,0.060359866609873,0.00761002431300137,0.420129390038598,3.47346318774013e-07,0.13115978594616
"c98940e5.aff4.4eec.9cd7.708584356a5f",0.0459845366845319,0.00151511085154524,0.114251603916699,2.26083174215402e-07,5.04416873233818e-07,0.00118637023690166,0.514898791722807,0.0183739553281553,0.303788900759312
"c9c9c085.8e23.454c.aa36.cf59e8dbc587",0.0960072463284489,0.375503407883556,4.04453288000838e-06,0.0156064116504622,0.00670368045838095,0.0280013279150489,0.389351494730115,0.00066908168852757,0.0881533048125811
"c9dffad1.99e8.40b8.8954.1e50b98a1a55",0.0462353278652086,0.371239249007027,1.19535263227215e-06,0.0132101045854469,0.00348600547491178,0.0708559774993299,0.369241238678547,5.13363110777658e-07,0.125730388173785
"c9f641bc.d9fe.4cd6.8e73.bbf6935aee52",0.114129520208608,0.212284139159427,0.191395887493013,0.0445823743591677,0.0123619951188038,0.00105074861888979,0.412733307431062,2.76887723684825e-07,0.0114617507233056
"ca05380c.ec64.451e.9834.9a5996017749",0.0424188483380542,0.196926125661551,0.0329648020644023,0.00999415045699293,0.0142641320302577,0.0185382239291714,0.398819106726478,1.61189110635072e-07,0.286074449603981
"ca34cd1c.026e.4641.a9dd.ac1a9b4f243b",0.0641197874022758,0.375136543821507,1.03009755465479e-06,0.0350889793609786,0.0207611183719141,0.0684144992589861,0.135176809733427,0.00362890850695973,0.297672323446396
"ca701a41.b397.48b7.bad4.09ef8b4eb462",0.118347958591469,0.153650856223931,0.095605804718323,0.00111582435657123,0.0212175122294907,0.0169168091508257,0.000141478526931108,6.96316779559309e-07,0.593003059885679
"ca823082.ede5.4bfd.8498.7e492f39bcd6",0.0704207614287893,0.257924347654599,0.00761599036158154,0.00733518055403972,6.99297099303256e-07,0.0183562652453923,0.527090094246298,2.20619461215525e-07,0.111256440592739
"ca8b34fa.ab70.42c1.8e81.8b28ba1a8f3a",0.0991293599110652,0.143275542512973,0.227437639513137,0.00467927140954576,0.0491377250210432,0.0807444075385919,0.172309525890052,0.00291564228082155,0.220370885922771
"ca9d1ab5.ea78.46f4.9225.8147639d013c",0.177748987107074,0.122875744757678,5.7293555837701e-07,0.0600899779939742,0.0482894666732478,0.046612155180543,0.442837205254799,3.75690459322903e-07,0.101545514406666
"cab9ff29.e575.45e2.a411.1bfdc2e2610c",0.101775545199713,0.270496806057794,0.0402264747052603,1.20254914434094e-05,4.34408198562239e-07,0.0318318516370154,0.288286032627021,7.71876810052569e-07,0.267370057996745
"cae39998.47d3.4a80.8acb.67d3a9518306",0.106766683563451,0.0626828113012761,0.0706910818970056,0.104970786190852,0.226407099374123,0.0719097419448253,0.11958970405248,0.0583618546535962,0.17862023702239
"caf3d917.623d.4e2a.ac0a.521415385763",0.0917098054258446,0.0873518191756345,0.041651922081577,0.00576655340126316,4.16103167969116e-07,0.0101586440766655,0.749342699412194,1.20228782692706e-07,0.0140180200948703
"cafc9e36.c5f0.45df.ad03.16210ff0d870",0.0638903202653831,0.384233440452507,4.70131093570989e-07,0.0338748840406178,3.40660631006363e-07,0.0555565727577119,0.310252000414946,1.81811465012024e-07,0.152191789465645
"cb024f71.c708.498b.9196.2fe57acf3771",0.0932386978360311,0.307032349287761,1.19481444073212e-05,0.00113003390279989,1.17621798583219e-06,0.0209747194908131,0.268614290393051,0.000786834859619864,0.308209949867531
"cbf0063b.68e5.42ee.9292.dfbf918a7b08",0.0429348384574447,0.0669334296470381,1.56400377920561e-06,3.38397925020457e-05,6.8869349270054e-07,0.0175213814025728,0.429023409770708,5.15839789705517e-06,0.443545689834566
"cc502455.f72f.491d.9486.a344e169dcfc",0.253040643359243,0.276325319236982,1.01707968567058e-06,0.00895775520877767,5.74340765874703e-07,0.0622686675775481,0.399375203979356,9.87227573297364e-06,2.09469419085716e-05
"cc66d11a.33c0.4247.9072.6e7c0d0b6112",0.0748798183967376,0.0796954247871298,0.0967770549788148,0.00292328608753032,0.0146130050064701,0.0134766177507997,0.218987118840412,2.22892540120254e-07,0.498647451259565
"cd215363.3f4a.4928.9dbb.60735f4c27ce",0.0539774064984294,0.0183233187005854,0.0167594934400807,0.0417778610221111,0.0953739132926236,0.0368524711041041,0.123410583348484,0.0502954495887043,0.563229503004877
"cd23ba96.cc18.428d.ae3d.67a7a2dd3c91",0.20309555290356,0.135598720773154,0.161264363944039,0.0463921263231694,0.0553142773169407,0.0299799690431191,0.274797762289445,5.11203489158024e-07,0.0935567162030839
"cd40e8d1.b307.4840.bba6.fd2f71d0c26d",0.0814722660648008,0.107299042977436,2.62303277161385e-06,0.00808843712313582,0.0267213630468655,0.108865260635045,0.103759783622807,0.139648164394507,0.424143059102631
"ce098c6d.1b12.48df.bbbb.4f1ea8788942",0.0978384975138153,0.0683029407029222,0.215502419963742,0.00824370382738014,0.0299062575507342,0.00422788989489938,0.369935367541017,4.58420836845719e-07,0.206042464584652
"ce362483.60b7.4654.b201.834c60e38690",0.0682726975720615,0.287635225426238,0.0137538497271248,0.0065283583980093,0.00650962866557922,0.0562776033296301,0.136784481728506,4.32522481940279e-07,0.42423772263037
"ce52c9b2.ab83.4efa.8abf.97475dcf892d",0.0296342281296757,0.0543897714976748,0.101777027409878,1.03973438528069e-06,0.0118196469732691,0.0104144320192029,0.436405452140516,2.06475014156894e-07,0.355558195620384
"ce76e826.0792.4dec.ace7.7efa3bb8db94",0.142693871904442,0.0449145919590449,0.105189197128019,0.0036969329368503,0.00571904039238876,0.0223641821319695,0.647036387459346,0.0080298947182888,0.02035590136965
"ce9d6d3a.9ab8.4586.a587.3d4bf00445a5",0.0908107024418661,0.265138704570734,0.00898797967888617,0.0774730511665537,0.054472322026693,0.0852044875025553,0.278840705834976,0.0087815826000113,0.130290464177724
"cf122ae0.0be8.43dd.a0b9.01fff585186f",0.204469925151255,0.252814367507548,3.83115779711621e-07,0.00303601573398374,2.71894857538062e-07,0.0354198516676897,0.504258336658514,3.67755191163809e-07,4.80515182224331e-07
"cf3fe851.479f.4d22.9daf.99b163d0ed06",0.0834737973833311,0.249210242802797,0.0767126695632859,3.61010250691481e-06,0.0307177667762233,0.0920260400083583,0.177337022274179,0.0691091643546268,0.221409686734692
"cf4160bb.9ef4.43c1.ac83.f6ca897101ee",0.107972277748686,0.0605404915289512,0.00777386742442082,0.0129134415987214,0.0175196862709225,0.043153183513344,0.317590488014575,2.67454902023898e-07,0.432536296445477
"cf5fba05.4996.4f62.adcf.a2ee1f4c65d3",0.346778677284759,0.251177038472482,3.90997984368797e-07,0.0482762987985093,0.00617750963590386,0.0505586715508893,0.297030926528721,2.71136475925783e-07,2.1559427603907e-07
"cf7f5e39.f761.424f.9987.21b328afa0ae",0.629471326540703,0.229934400496761,2.39373559647483e-07,1.63702328031607e-07,1.09028970069941e-07,0.0246501640635493,6.87380521717038e-05,7.79112581668975e-08,0.1158747808307
"cf86835f.2bd2.4b15.a9a9.66fe369a560d",0.0712488170744682,0.0845531689756281,0.0320031057880783,1.27775149857155e-06,0.00444677305598467,0.0427676115035225,0.183985211222563,0.00121555017087048,0.579778484457387
"cfba3fd3.4d84.46e6.9c12.8bf8481b35aa",0.153856560364871,0.325929766878996,7.58058821758684e-07,0.000927016712228157,0.0157323695929906,0.287682786877889,0.149962711555713,0.00096027429670775,0.0649477556617827
"cfbfbac5.7f44.4537.9a1c.088075a936e6",0.0984524160695694,0.336489185082354,0.0480935070811668,0.00363078566557552,5.89515820292214e-07,0.00673187024428323,0.173801770340765,1.24429932487791e-07,0.332799751570534
"cfe1c805.2211.419c.bf9a.e0c8b5020dce",0.0761338155889251,0.707636543408726,2.94374287268962e-07,0.00239878488943086,2.10583950633806e-07,0.013911020985085,0.0242047460932953,6.41126723662007e-07,0.175713942949576
"cff71f50.9056.40dd.b358.0de3e079cad0",0.140571192779482,0.191009450461302,2.26719663082987e-06,1.25534495288521e-06,0.00783988928115603,0.052387140118297,0.405909099716034,0.000521797579709639,0.201757907522435
"d05914c2.e76a.4050.b0bf.db3a08c1892e",0.107237709342911,0.409295071825468,0.0331276702175123,0.0214774471994135,0.0126388953641133,0.0830376388123003,0.331053747866201,1.26248782504728e-06,0.00213055688425595
"d078b2ae.790a.4220.98a0.18d311996ed5",0.057894543668412,0.166896874859663,0.00429390057003099,4.96643286324217e-07,0.00545995182445651,0.0624422358165071,0.216230378527951,0.0425840977101265,0.444197520379567
"d0d2b8fc.6915.49fe.ae4a.f80e2d090cf5",0.0672327591099871,0.0724795822110481,0.0718631462612266,3.97982985274523e-07,0.0261164843711415,0.0145416829284904,0.256932059975382,4.16321413202584e-07,0.490833470838326
"d0dc0f54.e23f.40fb.a0ac.56fbd55108f0",0.0530483529049676,0.0790528363037142,0.0938739677069665,0.00195096259445232,2.32282137639077e-07,4.87533653380456e-06,0.348550944600609,1.00248819367722e-07,0.423517728021799
"d0ee5ff7.a49a.4633.93a6.40c9e29fb0b7",0.0192275364972084,0.317111480590467,0.0498536938132316,1.64873654359813e-06,0.00692203464479019,0.0279598182934646,0.256775333672182,2.03760449939572e-07,0.322148249991663
"d12c28eb.32c5.4523.af42.9ad130014a40",0.0774875981263898,0.44741389370009,5.11269503833336e-07,0.0147721013412551,0.0246236572584506,0.0346899168131924,0.34873807074176,6.54754054253331e-07,0.0522735959953034
"d1ad6c3b.4e2a.40cd.b3e6.098b845d59cb",0.185738778860608,0.362389290128417,2.37140354839766e-06,0.0224448477381568,0.00437659744721459,0.0345236500081212,0.332791914374401,3.15641785015399e-07,0.0577322343977481
"d1adf0be.5afe.4df7.8f88.dbf7521bcdac",0.0670295911950709,0.222571707535086,0.0647467188535968,0.0111954634099989,0.0311180839311869,0.0325051181453415,0.242746547062092,1.32211144319093e-07,0.328086637656483
"d1d3d623.2de6.4d6f.b2a3.a50758f46b64",0.167304921769327,0.308851710619175,2.04444923196983e-06,0.0281638798758372,0.000186151669361131,0.0488258524398644,0.388245325786914,1.13658913934231e-07,0.0584199997313754
"d1f1743c.5fd9.4ae8.90c2.8c3e2d475d1b",0.125543474494704,0.098005111263255,0.0282156532704203,0.0197792367467986,0.0088426002645693,0.0234228159755017,0.261796926879856,0.0112736357403715,0.423120545364524
"d1f7678a.8106.46c9.95b7.5ec5d940f08c",0.0628560730085936,0.254708911516476,0.0264177896128653,2.41779236948773e-07,0.0414877474296971,0.0155394363535617,0.059409608754782,0.0461345224208813,0.493445669123907
"d23ff3bc.5524.4dca.b0f4.a1561a30566c",0.405162896600311,0.189205630507316,9.98929764725189e-07,0.00632328192168934,2.62840361494138e-06,0.0314901642289471,0.367811988714914,7.5740719816926e-07,1.6532862453748e-06
"d244c9fe.f289.417a.af42.85591ef4fdc6",0.0907182816893764,0.0426604249013186,0.033729214464558,0.00222328285565596,0.0143205365860258,0.0601064917501811,0.167119538129505,0.000136289814772285,0.588985939808607
"d24c2f4f.5623.4d8e.99e6.96b4fee2591c",0.0708415772743372,0.154852852554779,0.0697975845331086,0.00174618413628045,0.0136512772539646,0.011818834413359,0.440819014072284,3.16761204925073e-07,0.236472359000682
"d251e6b4.0c25.42ec.b090.daa81ee80a0e",0.076712906207106,0.235293811939494,0.036258977028236,0.0230616028844869,0.0282790881464997,0.0291209431840759,0.228481520355967,1.70508517196585e-07,0.342790979745617
"d27304e0.1b0b.4fc3.8e0d.af2c305d30f8",0.0978173761358725,0.138678122760782,0.175997841180254,0.00759733604890799,0.00628318808396757,0.0123074615359916,0.418062660256028,3.06627633214146e-07,0.143255707370563
"d28a7c02.2f33.46e2.bff9.5ed518ea6fb6",0.382811819660061,0.215768386244301,8.51307961654857e-07,0.00550156549022504,4.05478017127528e-07,0.00382871178648266,0.391996545691056,9.13875713922845e-05,3.2677050265193e-07
"d29744c4.3aa3.44b2.83fb.0e74ba697cd9",0.244305410813219,0.264251728256573,0.00729794255149129,0.0532426372276953,0.0573849478563677,0.0526763269340441,0.158830009855378,1.2347449833548e-07,0.162010873030732
"d32c4662.2b0b.4f78.b031.e6ff5286664c",0.0753130467628868,0.171170198406754,0.0521498278611258,2.57472902019093e-05,0.0170603483440901,0.0246161506706097,0.438084393641132,2.91001197395185e-07,0.221579996022003
"d33cdca5.78ec.4d34.be08.51efd97e8bfb",0.117122362418785,0.0254719908893274,0.29895595834116,0.00122683809073938,0.0977507074107698,0.00172480146036103,0.0857205170965157,2.54928898811299e-07,0.372026569363443
"d372fdcf.a087.4773.880a.169ecc0d1fd0",0.0420888191670847,0.0231513773207578,0.0379662697983094,1.45617955845206e-07,0.10472505215527,0.00309147165819183,0.624899570625285,1.81988042021775e-07,0.164077111669103
"d38b6aba.7bfd.43f0.98f7.f669323e6da1",0.0306000934887024,0.333070882415491,3.35039883227432e-07,0.00390986272994223,0.0828775647492735,0.0113402909970927,0.448089037838822,2.96827369046456e-07,0.0901116359134233
"d474de4c.c01d.46f5.92a6.7513f7a38eed",0.12409456219834,0.31069128176111,0.0157243732950717,0.0190177649080681,0.0329538339859782,0.0538453903044679,0.35559442245746,9.80285482258108e-08,0.0880782730609553
"d4bca8f9.f63e.43bb.ab6b.7529a86afac5",0.117602568714973,0.186013707116989,5.66692214211409e-06,0.153873906526992,0.137858709745442,0.121951070979885,0.169595693852629,0.0217095490749114,0.0913891270660355
"d4f91697.1c39.4398.bf2f.85217a22ddff",0.231507819702347,0.206318796017513,9.25658646443237e-07,3.98665867812645e-05,7.87043367885245e-07,0.0299348508000407,0.52367830677708,0.00851672098839482,1.92642582801176e-06
"d504a28c.f8e7.4c5e.b01a.23b4cdd1dd8a",0.0680594762172045,0.123923925395135,0.000256381862718487,2.82600998146396e-07,1.91433293005282e-07,0.0120280279546814,0.121624462079492,1.93493834778057e-06,0.674105317518131
"d5066dc8.74bb.415a.84aa.9f74b61faa20",0.0966147777390427,0.211410082648321,1.7314874943466e-05,7.73028463879692e-07,5.1676947330701e-07,0.0184250606012393,0.433435493119009,0.00425052631453468,0.235845454904973
"d5926b71.692e.4b6f.a7e1.8b5afdd745c6",0.117233922888707,0.0197270310413813,0.063070507070997,1.1179363717799e-06,2.1622796165024e-06,0.0398342610819266,0.604945915691224,0.00800178586908873,0.147183296140688
"d5a1a331.cd5b.448f.adf6.ea393565ef26",0.056473056467881,0.299405094924935,0.00644821828175634,0.00865043637735256,0.0135034158240867,0.0198262752909624,0.30748790371359,0.000849981278674611,0.287355617840762
"d61a8ec1.aa99.41c3.8633.018cdb0ccb1a",0.092354730763336,0.130286123612352,0.0985240651867254,2.68409908758436e-05,0.0501048550676949,0.21803384354317,0.303969545343281,6.89998656881967e-06,0.106693095505996
"d635a6e8.ecb3.4f9c.a56a.af1d0c714d7a",0.133594412909079,0.173190400601738,0.0319057303955272,8.78782387184238e-07,0.00283981568107858,0.111592409233742,0.419393005229927,0.0279935383666852,0.0994898087998362
"d636f6ce.e820.4e8a.969f.c3ac2d46b191",0.0613501250170294,0.0399212814117826,0.0601574450753743,2.52245833228458e-06,0.0258545042376413,0.0164540307585074,0.756516444323194,3.0080602688162e-07,0.0397433459121117
"d6450e34.ebf4.4749.a27e.8e3139960afb",0.113003825240355,0.38824619275413,4.62959361694332e-06,0.00999733812062205,8.94739600005188e-07,0.0160337049253356,0.322934377384812,0.000298334728190667,0.149480702513336
"d667391d.a4f9.40b8.9758.4b9246f49dfc",0.10873938010394,0.259540721548313,1.68082418277797e-06,0.0253852720867214,0.00361839865379135,0.0345230553414448,0.363561162933845,0.000693550264837109,0.203936778242924
"d681e327.7e74.4f6a.811f.e006470e568f",0.0821950746722422,0.0448662059046629,0.0343455856335195,0.00376123619142137,0.00757628370316206,0.0189073337937709,0.0415353876841615,1.49663701290896e-06,0.766811395780047
"d6ca3b86.5a26.4467.b9a9.cb7fcc5a7316",0.188973149744952,0.362893474967032,0.0555276992406861,0.00408869763779225,0.0129530815990318,0.0217676138778339,0.221398643487055,1.45367555633118e-07,0.132397494078061
"d6cc88bd.b0ba.4606.955d.2dc32e6d2d97",0.159892707042593,0.109202598700342,0.0233653495733777,0.000101982488084421,1.25085669366474e-06,0.0262785447887133,0.582019713663371,0.00201426592949364,0.0971235869573317
"d702ead2.f1df.43e1.b1a4.c506902b14df",0.0677756258526963,0.166718999996644,0.0769711809609105,2.34637657127597e-07,0.0999239736281345,0.010711754867891,0.0030088574461217,0.00363077621752675,0.571258596392418
"d769bce5.c92f.472f.8bb8.4bf4593e29d7",0.0505228097223707,0.171842446688032,2.42981093798078e-05,2.87508296682291e-07,3.62275893683612e-07,0.0525557712773006,0.0271428222783295,0.0555001402363787,0.642411061904018
"d76cd13a.0481.442a.bfe6.ad322fc3851a",0.0639548015117034,0.0564286648711387,0.122180976109967,5.99396076013102e-07,0.162995564501188,0.0988913640984589,0.238665052805494,0.000783489424458039,0.256099487281516
"d77c2ca5.196a.4426.84e4.0ffa4a3667ef",0.0580549369029403,0.327888837928355,1.77610108258886e-06,0.00168377269658145,2.03580969573143e-07,0.0246862383715736,0.0750738551682382,5.01215952360487e-07,0.512609878034306
"d78126ec.68b1.4d77.bf7a.19a47678a5fb",0.128168484470613,0.50637534764713,5.84775378074851e-07,0.0158469255654392,0.000249890722697962,0.0260227447018831,0.18426722863193,0.00199153602457346,0.137077257460355
"d7d4b68a.ab93.4b9c.9cf6.88f15299e306",0.179615364266236,0.188729650483622,3.78895773610928e-07,0.00180775176050549,3.25141885098176e-07,0.0337435511539982,0.586106802229502,7.00706400337575e-07,0.00999547536207679
"d7dc889e.649a.46e1.98ae.d4708c26930b",0.0593003176850329,0.493986940948438,0.00143806872845227,3.86260336266952e-07,0.00367018286609796,0.128129461039388,0.0836815403721929,0.0187490532507298,0.211044048849332
"d7eb3fb0.7bfe.4f69.b298.41dde09902e6",0.157263100307404,0.527379719619607,6.67347531966227e-07,0.0068616941138112,4.15050205650775e-07,0.0116547962639559,0.274108904813827,3.65986803713243e-07,0.0227303364968528
"d81b8303.62b4.46ba.9370.8c6a92cfa4fb",0.244540306125773,0.11055346326496,0.000189139837109322,0.0129557694202788,6.25803007476946e-07,0.00473761805284191,0.627022522619908,2.93763040821235e-07,2.61113080751909e-07
"d820ac02.a30e.437b.b20a.3e92705b7b81",0.062631266138132,0.153570937129352,0.125458675358345,2.62715855806734e-05,0.000431272307993509,0.0171503993983579,0.382647719850475,1.19025669759849e-06,0.258082267975067
"d826d551.cb0f.4d0e.b21d.a7b0c9010a62",0.0589437850458499,0.0405149422855633,0.0127199939371875,3.35178236007616e-07,0.0306694280894555,0.0159289549350862,0.0364891021375207,0.0837181297528078,0.721015328638293
"d83bb114.c175.4fd5.aac0.5dc04b9218b0",0.362426120552214,0.27547585185932,4.31475927128216e-07,0.00166443602313022,2.8518976949403e-07,0.022604866785326,0.337827462434804,3.80629023651431e-07,1.65050484995953e-07
"d898e588.a74d.435c.b930.b96c266ff580",0.0867837975658703,0.0502619336782526,0.140201144783543,0.00877975194233889,0.107976868054225,0.123095513087101,0.298800969276743,3.11068056792744e-07,0.184099710543869
"d89a84a4.4f45.4aab.ab6a.131bf3b359bd",0.0491901498533836,0.200860232399543,5.31120923909996e-05,0.0612959639064988,0.0635299630689865,0.173012002407475,0.338841607347441,0.00466162985914388,0.108555339065138
"d8d139e8.6e6f.4771.b624.69518f847b85",0.195696961580371,0.0520428450826155,0.301307152251956,3.4206587551363e-07,4.33436613418496e-07,0.00597769912739053,0.333567323681842,4.8368920289584e-07,0.111406759084133
"d8edd309.518d.4358.8245.9e92d7af4441",0.0996266792836542,0.568551931762502,9.40799477731693e-07,0.00582554295198847,3.28926218930913e-07,0.0710136628272493,0.113087239086208,1.03641621874565e-07,0.141893570721079
"d920c232.82ae.48f9.98d1.b94bf4a45d8d",0.303343983516371,0.146890118457831,0.000372854432996672,0.030184907131965,0.00123692417778475,0.0192928011340438,0.498677887937899,2.85751618341281e-07,2.37459490677655e-07
"d9666e09.51bb.49a4.b289.0e6b69636858",0.0576707555632256,0.500944429297103,0.000308287072559557,0.00707814998622445,4.7059124007373e-05,0.0472635538825331,0.177226308712724,1.61017705312954e-07,0.209461295343918
"d9a1fa44.0877.423f.9beb.55f3fc936f7b",0.0729144176913903,0.00720270300703863,0.0125905851750718,0.000249379527849601,5.46879031721534e-07,0.00460916632652216,0.621215504759671,6.05889257193519e-07,0.281217090744167
"da549530.7ba5.4302.acd2.40a766860216",0.198963846065298,0.100545999466981,0.0224503419943859,0.0158521213429928,0.00016113360192932,0.00397543052885693,0.65805024140174,4.74047715616565e-07,4.11550099878445e-07
"da752364.731c.4e77.8d6e.9c91a5b7f68f",0.309016999886116,0.15375314643179,0.00143907960376902,0.0220772169245731,4.89802335897295e-05,0.0357469498565046,0.477812273122267,0.000104921084898126,4.32856491953511e-07
"dadd1789.354a.4abb.8d4e.8556166cf341",0.0677703693284252,0.107252284665529,0.0203988925948121,3.89282693814613e-07,0.0223453722779378,0.00828575713637989,0.192405315712398,0.00704122715818832,0.574500391843636
"daff3e2d.69ea.4c1d.bbad.8f6cca9bdc1f",0.0665656042634445,0.0939314552767652,0.0311913297653153,0.0608296285733977,0.0890813952781691,0.0815883345548494,0.187084641724076,0.0563863409537391,0.333341269610244
"db01aba1.3a00.4bf9.9f24.8fba144144f3",0.0524934667517427,0.310847691777503,0.0421026917026991,0.0126615114817755,0.00345773658915164,0.00678023941403417,0.433164474298286,1.57960323607046e-06,0.138490608381572
"db360c44.bf72.41f4.8ca4.01c9973fce95",0.102348329641707,0.214391769096061,2.3266171934027e-05,0.0169077425886734,0.0174536277103698,0.0282731189820358,0.332500334352646,0.00224409634261462,0.285857715113958
"db5dab56.838e.4784.a7cf.f05296e356f7",0.0606966521873472,0.0162113155910411,0.0572948202837407,5.76962135283067e-06,2.17454107000344e-07,4.46089690353444e-07,0.693557929589067,8.49070611427725e-08,0.172232764276593
"db5f53f3.6438.4f23.9683.ee16244d98b9",0.0962554371243143,0.0377834023385799,0.118733737159831,0.00789654321851874,0.000885783921968979,0.0281583548393918,0.667304626631623,7.27425235325788e-07,0.0429813873405371
"db70cd04.821e.43a7.bac1.815a30172be1",0.0508450174969516,0.0440877268393857,0.0401218209048986,0.0223574808761196,0.201133484563559,0.119475580840733,0.184106799200643,9.14243274797932e-06,0.337862946844961
"db998871.01ff.4a39.ba06.fe3fb1183584",0.0587497543965261,0.520383068103888,1.17164687721727e-06,0.0175876529866023,0.0383485966508398,0.035268190481953,0.234647672048007,2.48493827663701e-07,0.0950136451914792
"dbb2f12c.e200.412a.9023.0126d6d69a52",0.0191459921679763,0.0631942217468424,0.119003052814396,2.7503137139213e-07,0.00453192653262889,0.00734155618725237,0.138107786314117,0.0484211500087551,0.600254039196661
"dbb3747a.aafe.421c.bb21.84a0b82c6a75",0.101534217857767,0.203202146954104,0.0434546537004317,0.000112876004776843,0.000434345938888487,0.0181403485894067,0.284035920964302,1.00517476654394e-06,0.349084484815558
"dbc4f72a.3937.4092.92b8.d52c6b0c3340",0.175278463068186,0.37707907354995,5.59385985345246e-07,0.00914557777611399,1.03436336601689e-06,0.0342666627998742,0.323771480975042,2.0520969252859e-07,0.0804569428717907
"dbd18198.74a5.410d.bf38.08a0ca2fb207",0.399066024253634,0.292067851762503,6.2056210557858e-07,3.95879267923293e-07,5.60875906812715e-07,0.0543099811406404,0.254381784251166,0.000172530102653078,2.511721236413e-07
"dc3a76a7.bac2.43c0.90e2.e251e459c659",0.0635238577977892,0.644098912432084,0.00568262762547934,5.7217470273881e-06,2.89406873868181e-06,0.0357725376139119,0.136856350614516,6.62340366914855e-06,0.114050474696784
"dc76c717.eaa0.49d7.a228.2fce7a536e42",0.0539378135376536,0.0499116606894558,0.135939972236039,0.0526189293912392,0.127479055234298,0.0559056441016642,0.287670044711724,0.0114093290309307,0.225127551066995
"dc857517.6b3d.4008.85a4.a2b35efb1e7a",0.0873722454884638,0.343929238517735,1.31915018951687e-06,0.027558137945099,0.00639543417564738,0.0409762822780905,0.368180705568149,0.000467170366726771,0.125119466509899
"dcd8e56d.d2a0.403b.89c9.351c7aae47ad",0.279813730716888,0.143629893417502,1.04949608973627e-06,0.00772358934117599,1.99964233221703e-07,0.00787606990192444,0.560516553528148,1.56148355730631e-07,0.00043875748568272
"dd1d9d28.3929.4361.a6ff.0ac781fb0ac3",0.152868975585143,0.0267055683325207,0.150300651517587,0.00795744137874335,0.0196636759021521,0.00239993110825893,0.420286780334243,0.000910243560714069,0.218906732280637
"dda806cc.67a1.406b.8957.ffdb5f9087c8",0.0829572553399213,0.308093698297155,0.0298212097146278,0.0295718173832014,0.00962202224249794,0.055438130819698,0.167913982732537,1.41259391706375e-07,0.31658174221097
"de01516e.43f0.4f96.8ac6.ab543a314829",0.072847588148395,0.250735009266643,0.0181642788597247,0.0775264030825005,3.79670447363111e-06,0.00813868520076575,0.572580858009992,2.26049681559119e-07,3.15467782382987e-06
